ATF,1,,,,,
13,7,,,,,
Type=GenePix ArrayList V1.0,,,,,,
BlockCount=6,,,,,,
BlockType=3,,,,,,
"Supplier=MYcroarray.com, Ann Arbor, MI, USA",,,,,,
ArrayerSoftwareName=RotoSynth,,,,,,
ArrayerSoftwareVersion=1.0,,,,,,
ArrayName=CUST-6x7K-150619-ATPAptamer-8rep-JeffreyMunzar-layout,,,,,,
"Block1 = 2700.0, 18300.0, 40, 56, 110.9, 133, 82.3",,,,,,
"Block2 = 2700.0, 34000.0, 40, 56, 110.9, 133, 82.3",,,,,,
"Block3 = 2700.0, 44700.0, 40, 56, 110.9, 133, 82.3",,,,,,
"Block4 = 14200.0, 18300.0, 40, 56, 110.9, 133, 82.3",,,,,,
"Block5 = 14200.0, 34000.0, 40, 56, 110.9, 133, 82.3",,,,,,
"Block6 = 14200.0, 44700.0, 40, 56, 110.9, 133, 82.3",,,,,,
Block,Row,Column,Name,ID,ControlType,GeneName
1,2,25,MY-QC,Dela-24,pos,
1,2,26,MY-QC,Dela-25,pos,
1,2,27,MY-QC,Dela-26,pos,
1,2,28,MY-QC,Dela-27,pos,
1,2,29,MY-QC,Dela-28,pos,
1,2,30,MY-QC,Dela-29,pos,
1,2,31,MY-QC,Dela-30,pos,
1,2,32,MY-QC,Dela-31,pos,
1,2,33,MY-QC,Dela-32,pos,
1,2,34,MY-QC,Dela-33,pos,
1,2,35,MY-QC,Dela-34,pos,
1,2,36,MY-QC,Dela-35,pos,
1,2,37,MY-QC,Dela-36,pos,
1,2,38,MY-QC,Dela-37,pos,
1,2,39,MY-QC,Dela-38,pos,
1,2,40,MY-QC,Dela-39,pos,
1,2,41,MY-QC,Dela-40,pos,
1,2,42,MY-QC,Dela-41,pos,
1,2,43,MY-QC,Dela-42,pos,
1,2,44,MY-QC,Dela-43,pos,
1,2,45,MY-QC,Dela-44,pos,
1,2,46,MY-QC,noAa,pos,
1,2,47,MY-QC,noCa,pos,
1,2,48,MY-QC,noGa,pos,
1,2,49,MY-QC,noTa,pos,
1,2,50,MY-QC,Bota,pos,
1,2,51,MY-QC,Mida,pos,
1,2,52,MY-QC,Topa,pos,
1,2,53,Ctrl-Pos-555,Ctrl-Pos-555,pos,
1,2,54,Ctrl-Stringent-555,Ctrl-Stringent-555,pos,
1,2,55,Ctrl-Pos-647,Ctrl-Pos-647,pos,
1,2,56,Ctrl-Stringent-647,Ctrl-Stringent-647,pos,
1,3,1,Ctrl-Pos-647,Ctrl-Pos-647,pos,
1,3,2,Ctrl-Pos-555,Ctrl-Pos-555,pos,
1,3,3,57,57,FALSE,57
1,3,4,734,734,FALSE,734
1,3,5,820,820,FALSE,820
1,3,6,732,732,FALSE,732
1,3,7,133,133,FALSE,133
1,3,8,832,832,FALSE,832
1,3,9,471,471,FALSE,471
1,3,10,697,697,FALSE,697
1,3,11,556,556,FALSE,556
1,3,12,7,7,FALSE,7
1,3,13,801,801,FALSE,801
1,3,14,844,844,FALSE,844
1,3,15,716,716,FALSE,716
1,3,16,340,340,FALSE,340
1,3,17,68,68,FALSE,68
1,3,18,630,630,FALSE,630
1,3,19,500,500,FALSE,500
1,3,20,868,868,FALSE,868
1,3,21,835,835,FALSE,835
1,3,22,380,380,FALSE,380
1,3,23,419,419,FALSE,419
1,3,24,524,524,FALSE,524
1,3,25,671,671,FALSE,671
1,3,26,801,801,FALSE,801
1,3,27,221,221,FALSE,221
1,3,28,489,489,FALSE,489
1,3,29,478,478,FALSE,478
1,3,30,603,603,FALSE,603
1,3,31,347,347,FALSE,347
1,3,32,281,281,FALSE,281
1,3,33,567,567,FALSE,567
1,3,34,132,132,FALSE,132
1,3,35,69,69,FALSE,69
1,3,36,431,431,FALSE,431
1,3,37,215,215,FALSE,215
1,3,38,624,624,FALSE,624
1,3,39,299,299,FALSE,299
1,3,40,323,323,FALSE,323
1,3,41,45,45,FALSE,45
1,3,42,808,808,FALSE,808
1,3,43,634,634,FALSE,634
1,3,44,569,569,FALSE,569
1,3,45,677,677,FALSE,677
1,3,46,218,218,FALSE,218
1,3,47,709,709,FALSE,709
1,3,48,797,797,FALSE,797
1,3,49,40,40,FALSE,40
1,3,50,594,594,FALSE,594
1,3,51,509,509,FALSE,509
1,3,52,372,372,FALSE,372
1,3,53,356,356,FALSE,356
1,3,54,19,19,FALSE,19
1,3,55,Ctrl-Pos-647,Ctrl-Pos-647,pos,
1,3,56,Ctrl-Pos-555,Ctrl-Pos-555,pos,
1,4,1,Ctrl-Pos-555,Ctrl-Pos-555,pos,
1,4,2,Ctrl-Pos-647,Ctrl-Pos-647,pos,
1,4,3,146,146,FALSE,146
1,4,4,494,494,FALSE,494
1,4,5,195,195,FALSE,195
1,4,6,514,514,FALSE,514
1,4,7,778,778,FALSE,778
1,4,8,417,417,FALSE,417
1,4,9,231,231,FALSE,231
1,4,10,125,125,FALSE,125
1,4,11,689,689,FALSE,689
1,4,12,723,723,FALSE,723
1,4,13,772,772,FALSE,772
1,4,14,598,598,FALSE,598
1,4,15,190,190,FALSE,190
1,4,16,507,507,FALSE,507
1,4,17,83,83,FALSE,83
1,4,18,844,844,FALSE,844
1,4,19,451,451,FALSE,451
1,4,20,406,406,FALSE,406
1,4,21,75,75,FALSE,75
1,4,22,582,582,FALSE,582
1,4,23,117,117,FALSE,117
1,4,24,339,339,FALSE,339
1,4,25,563,563,FALSE,563
1,4,26,523,523,FALSE,523
1,4,27,703,703,FALSE,703
1,4,28,454,454,FALSE,454
1,4,29,269,269,FALSE,269
1,4,30,237,237,FALSE,237
1,4,31,323,323,FALSE,323
1,4,32,9,9,FALSE,9
1,4,33,54,54,FALSE,54
1,4,34,309,309,FALSE,309
1,4,35,840,840,FALSE,840
1,4,36,780,780,FALSE,780
1,4,37,735,735,FALSE,735
1,4,38,91,91,FALSE,91
1,4,39,228,228,FALSE,228
1,4,40,635,635,FALSE,635
1,4,41,811,811,FALSE,811
1,4,42,650,650,FALSE,650
1,4,43,421,421,FALSE,421
1,4,44,539,539,FALSE,539
1,4,45,69,69,FALSE,69
1,4,46,45,45,FALSE,45
1,4,47,863,863,FALSE,863
1,4,48,388,388,FALSE,388
1,4,49,146,146,FALSE,146
1,4,50,829,829,FALSE,829
1,4,51,131,131,FALSE,131
1,4,52,32,32,FALSE,32
1,4,53,88,88,FALSE,88
1,4,54,642,642,FALSE,642
1,4,55,804,804,FALSE,804
1,4,56,Ctrl-Pos-647,Ctrl-Pos-647,pos,
1,5,1,Empty_NCTRL,Empty_NCTRL,neg,
1,5,2,233,233,FALSE,233
1,5,3,539,539,FALSE,539
1,5,4,394,394,FALSE,394
1,5,5,704,704,FALSE,704
1,5,6,514,514,FALSE,514
1,5,7,805,805,FALSE,805
1,5,8,598,598,FALSE,598
1,5,9,871,871,FALSE,871
1,5,10,80,80,FALSE,80
1,5,11,168,168,FALSE,168
1,5,12,509,509,FALSE,509
1,5,13,775,775,FALSE,775
1,5,14,268,268,FALSE,268
1,5,15,75,75,FALSE,75
1,5,16,273,273,FALSE,273
1,5,17,491,491,FALSE,491
1,5,18,172,172,FALSE,172
1,5,19,394,394,FALSE,394
1,5,20,319,319,FALSE,319
1,5,21,870,870,FALSE,870
1,5,22,710,710,FALSE,710
1,5,23,829,829,FALSE,829
1,5,24,173,173,FALSE,173
1,5,25,653,653,FALSE,653
1,5,26,494,494,FALSE,494
1,5,27,228,228,FALSE,228
1,5,28,632,632,FALSE,632
1,5,29,533,533,FALSE,533
1,5,30,808,808,FALSE,808
1,5,31,688,688,FALSE,688
1,5,32,326,326,FALSE,326
1,5,33,697,697,FALSE,697
1,5,34,439,439,FALSE,439
1,5,35,782,782,FALSE,782
1,5,36,423,423,FALSE,423
1,5,37,551,551,FALSE,551
1,5,38,772,772,FALSE,772
1,5,39,58,58,FALSE,58
1,5,40,370,370,FALSE,370
1,5,41,719,719,FALSE,719
1,5,42,488,488,FALSE,488
1,5,43,617,617,FALSE,617
1,5,44,796,796,FALSE,796
1,5,45,51,51,FALSE,51
1,5,46,797,797,FALSE,797
1,5,47,749,749,FALSE,749
1,5,48,701,701,FALSE,701
1,5,49,678,678,FALSE,678
1,5,50,669,669,FALSE,669
1,5,51,753,753,FALSE,753
1,5,52,170,170,FALSE,170
1,5,53,70,70,FALSE,70
1,5,54,371,371,FALSE,371
1,5,55,23,23,FALSE,23
1,5,56,620,620,FALSE,620
1,6,1,Empty_NCTRL,Empty_NCTRL,neg,
1,6,2,738,738,FALSE,738
1,6,3,192,192,FALSE,192
1,6,4,668,668,FALSE,668
1,6,5,563,563,FALSE,563
1,6,6,276,276,FALSE,276
1,6,7,753,753,FALSE,753
1,6,8,637,637,FALSE,637
1,6,9,71,71,FALSE,71
1,6,10,368,368,FALSE,368
1,6,11,522,522,FALSE,522
1,6,12,628,628,FALSE,628
1,6,13,298,298,FALSE,298
1,6,14,350,350,FALSE,350
1,6,15,845,845,FALSE,845
1,6,16,834,834,FALSE,834
1,6,17,108,108,FALSE,108
1,6,18,329,329,FALSE,329
1,6,19,430,430,FALSE,430
1,6,20,332,332,FALSE,332
1,6,21,623,623,FALSE,623
1,6,22,601,601,FALSE,601
1,6,23,762,762,FALSE,762
1,6,24,641,641,FALSE,641
1,6,25,141,141,FALSE,141
1,6,26,271,271,FALSE,271
1,6,27,106,106,FALSE,106
1,6,28,171,171,FALSE,171
1,6,29,437,437,FALSE,437
1,6,30,358,358,FALSE,358
1,6,31,383,383,FALSE,383
1,6,32,329,329,FALSE,329
1,6,33,337,337,FALSE,337
1,6,34,733,733,FALSE,733
1,6,35,377,377,FALSE,377
1,6,36,40,40,FALSE,40
1,6,37,67,67,FALSE,67
1,6,38,270,270,FALSE,270
1,6,39,246,246,FALSE,246
1,6,40,93,93,FALSE,93
1,6,41,532,532,FALSE,532
1,6,42,48,48,FALSE,48
1,6,43,796,796,FALSE,796
1,6,44,252,252,FALSE,252
1,6,45,380,380,FALSE,380
1,6,46,261,261,FALSE,261
1,6,47,229,229,FALSE,229
1,6,48,603,603,FALSE,603
1,6,49,265,265,FALSE,265
1,6,50,177,177,FALSE,177
1,6,51,158,158,FALSE,158
1,6,52,525,525,FALSE,525
1,6,53,173,173,FALSE,173
1,6,54,806,806,FALSE,806
1,6,55,19,19,FALSE,19
1,6,56,3,3,FALSE,3
1,7,1,Empty_NCTRL,Empty_NCTRL,neg,
1,7,2,59,59,FALSE,59
1,7,3,358,358,FALSE,358
1,7,4,195,195,FALSE,195
1,7,5,608,608,FALSE,608
1,7,6,831,831,FALSE,831
1,7,7,134,134,FALSE,134
1,7,8,658,658,FALSE,658
1,7,9,827,827,FALSE,827
1,7,10,26,26,FALSE,26
1,7,11,608,608,FALSE,608
1,7,12,138,138,FALSE,138
1,7,13,730,730,FALSE,730
1,7,14,550,550,FALSE,550
1,7,15,473,473,FALSE,473
1,7,16,656,656,FALSE,656
1,7,17,384,384,FALSE,384
1,7,18,359,359,FALSE,359
1,7,19,428,428,FALSE,428
1,7,20,385,385,FALSE,385
1,7,21,353,353,FALSE,353
1,7,22,20,20,FALSE,20
1,7,23,120,120,FALSE,120
1,7,24,429,429,FALSE,429
1,7,25,287,287,FALSE,287
1,7,26,773,773,FALSE,773
1,7,27,5,5,FALSE,5
1,7,28,315,315,FALSE,315
1,7,29,614,614,FALSE,614
1,7,30,305,305,FALSE,305
1,7,31,830,830,FALSE,830
1,7,32,402,402,FALSE,402
1,7,33,503,503,FALSE,503
1,7,34,246,246,FALSE,246
1,7,35,86,86,FALSE,86
1,7,36,442,442,FALSE,442
1,7,37,733,733,FALSE,733
1,7,38,806,806,FALSE,806
1,7,39,846,846,FALSE,846
1,7,40,334,334,FALSE,334
1,7,41,143,143,FALSE,143
1,7,42,262,262,FALSE,262
1,7,43,834,834,FALSE,834
1,7,44,750,750,FALSE,750
1,7,45,404,404,FALSE,404
1,7,46,266,266,FALSE,266
1,7,47,622,622,FALSE,622
1,7,48,282,282,FALSE,282
1,7,49,820,820,FALSE,820
1,7,50,234,234,FALSE,234
1,7,51,145,145,FALSE,145
1,7,52,461,461,FALSE,461
1,7,53,722,722,FALSE,722
1,7,54,173,173,FALSE,173
1,7,55,265,265,FALSE,265
1,7,56,202,202,FALSE,202
1,8,1,Empty_NCTRL,Empty_NCTRL,neg,
1,8,2,132,132,FALSE,132
1,8,3,160,160,FALSE,160
1,8,4,844,844,FALSE,844
1,8,5,225,225,FALSE,225
1,8,6,358,358,FALSE,358
1,8,7,63,63,FALSE,63
1,8,8,126,126,FALSE,126
1,8,9,432,432,FALSE,432
1,8,10,202,202,FALSE,202
1,8,11,804,804,FALSE,804
1,8,12,498,498,FALSE,498
1,8,13,518,518,FALSE,518
1,8,14,540,540,FALSE,540
1,8,15,1,1,FALSE,1
1,8,16,36,36,FALSE,36
1,8,17,266,266,FALSE,266
1,8,18,248,248,FALSE,248
1,8,19,297,297,FALSE,297
1,8,20,26,26,FALSE,26
1,8,21,487,487,FALSE,487
1,8,22,482,482,FALSE,482
1,8,23,605,605,FALSE,605
1,8,24,637,637,FALSE,637
1,8,25,264,264,FALSE,264
1,8,26,60,60,FALSE,60
1,8,27,443,443,FALSE,443
1,8,28,308,308,FALSE,308
1,8,29,788,788,FALSE,788
1,8,30,187,187,FALSE,187
1,8,31,810,810,FALSE,810
1,8,32,505,505,FALSE,505
1,8,33,771,771,FALSE,771
1,8,34,869,869,FALSE,869
1,8,35,182,182,FALSE,182
1,8,36,502,502,FALSE,502
1,8,37,471,471,FALSE,471
1,8,38,163,163,FALSE,163
1,8,39,144,144,FALSE,144
1,8,40,681,681,FALSE,681
1,8,41,118,118,FALSE,118
1,8,42,219,219,FALSE,219
1,8,43,114,114,FALSE,114
1,8,44,109,109,FALSE,109
1,8,45,792,792,FALSE,792
1,8,46,799,799,FALSE,799
1,8,47,610,610,FALSE,610
1,8,48,410,410,FALSE,410
1,8,49,724,724,FALSE,724
1,8,50,186,186,FALSE,186
1,8,51,86,86,FALSE,86
1,8,52,294,294,FALSE,294
1,8,53,788,788,FALSE,788
1,8,54,132,132,FALSE,132
1,8,55,26,26,FALSE,26
1,8,56,559,559,FALSE,559
1,9,1,Empty_NCTRL,Empty_NCTRL,neg,
1,9,2,793,793,FALSE,793
1,9,3,595,595,FALSE,595
1,9,4,441,441,FALSE,441
1,9,5,871,871,FALSE,871
1,9,6,777,777,FALSE,777
1,9,7,238,238,FALSE,238
1,9,8,181,181,FALSE,181
1,9,9,205,205,FALSE,205
1,9,10,666,666,FALSE,666
1,9,11,237,237,FALSE,237
1,9,12,811,811,FALSE,811
1,9,13,335,335,FALSE,335
1,9,14,277,277,FALSE,277
1,9,15,273,273,FALSE,273
1,9,16,201,201,FALSE,201
1,9,17,564,564,FALSE,564
1,9,18,496,496,FALSE,496
1,9,19,776,776,FALSE,776
1,9,20,366,366,FALSE,366
1,9,21,362,362,FALSE,362
1,9,22,527,527,FALSE,527
1,9,23,72,72,FALSE,72
1,9,24,95,95,FALSE,95
1,9,25,468,468,FALSE,468
1,9,26,674,674,FALSE,674
1,9,27,504,504,FALSE,504
1,9,28,741,741,FALSE,741
1,9,29,366,366,FALSE,366
1,9,30,290,290,FALSE,290
1,9,31,619,619,FALSE,619
1,9,32,840,840,FALSE,840
1,9,33,669,669,FALSE,669
1,9,34,10,10,FALSE,10
1,9,35,149,149,FALSE,149
1,9,36,386,386,FALSE,386
1,9,37,62,62,FALSE,62
1,9,38,307,307,FALSE,307
1,9,39,275,275,FALSE,275
1,9,40,817,817,FALSE,817
1,9,41,81,81,FALSE,81
1,9,42,46,46,FALSE,46
1,9,43,368,368,FALSE,368
1,9,44,475,475,FALSE,475
1,9,45,683,683,FALSE,683
1,9,46,424,424,FALSE,424
1,9,47,409,409,FALSE,409
1,9,48,222,222,FALSE,222
1,9,49,623,623,FALSE,623
1,9,50,767,767,FALSE,767
1,9,51,865,865,FALSE,865
1,9,52,146,146,FALSE,146
1,9,53,292,292,FALSE,292
1,9,54,410,410,FALSE,410
1,9,55,426,426,FALSE,426
1,9,56,671,671,FALSE,671
1,10,1,Empty_NCTRL,Empty_NCTRL,neg,
1,10,2,128,128,FALSE,128
1,10,3,546,546,FALSE,546
1,10,4,673,673,FALSE,673
1,10,5,817,817,FALSE,817
1,10,6,655,655,FALSE,655
1,10,7,794,794,FALSE,794
1,10,8,167,167,FALSE,167
1,10,9,94,94,FALSE,94
1,10,10,650,650,FALSE,650
1,10,11,428,428,FALSE,428
1,10,12,757,757,FALSE,757
1,10,13,292,292,FALSE,292
1,10,14,615,615,FALSE,615
1,10,15,348,348,FALSE,348
1,10,16,585,585,FALSE,585
1,10,17,478,478,FALSE,478
1,10,18,52,52,FALSE,52
1,10,19,172,172,FALSE,172
1,10,20,795,795,FALSE,795
1,10,21,202,202,FALSE,202
1,10,22,859,859,FALSE,859
1,10,23,291,291,FALSE,291
1,10,24,480,480,FALSE,480
1,10,25,16,16,FALSE,16
1,10,26,611,611,FALSE,611
1,10,27,492,492,FALSE,492
1,10,28,90,90,FALSE,90
1,10,29,672,672,FALSE,672
1,10,30,307,307,FALSE,307
1,10,31,399,399,FALSE,399
1,10,32,724,724,FALSE,724
1,10,33,475,475,FALSE,475
1,10,34,790,790,FALSE,790
1,10,35,548,548,FALSE,548
1,10,36,828,828,FALSE,828
1,10,37,222,222,FALSE,222
1,10,38,469,469,FALSE,469
1,10,39,763,763,FALSE,763
1,10,40,753,753,FALSE,753
1,10,41,574,574,FALSE,574
1,10,42,360,360,FALSE,360
1,10,43,838,838,FALSE,838
1,10,44,723,723,FALSE,723
1,10,45,550,550,FALSE,550
1,10,46,244,244,FALSE,244
1,10,47,731,731,FALSE,731
1,10,48,199,199,FALSE,199
1,10,49,664,664,FALSE,664
1,10,50,839,839,FALSE,839
1,10,51,570,570,FALSE,570
1,10,52,621,621,FALSE,621
1,10,53,224,224,FALSE,224
1,10,54,564,564,FALSE,564
1,10,55,40,40,FALSE,40
1,10,56,497,497,FALSE,497
1,11,1,Empty_NCTRL,Empty_NCTRL,neg,
1,11,2,149,149,FALSE,149
1,11,3,844,844,FALSE,844
1,11,4,839,839,FALSE,839
1,11,5,682,682,FALSE,682
1,11,6,679,679,FALSE,679
1,11,7,211,211,FALSE,211
1,11,8,404,404,FALSE,404
1,11,9,832,832,FALSE,832
1,11,10,818,818,FALSE,818
1,11,11,818,818,FALSE,818
1,11,12,302,302,FALSE,302
1,11,13,160,160,FALSE,160
1,11,14,814,814,FALSE,814
1,11,15,506,506,FALSE,506
1,11,16,701,701,FALSE,701
1,11,17,389,389,FALSE,389
1,11,18,256,256,FALSE,256
1,11,19,153,153,FALSE,153
1,11,20,183,183,FALSE,183
1,11,21,777,777,FALSE,777
1,11,22,694,694,FALSE,694
1,11,23,699,699,FALSE,699
1,11,24,617,617,FALSE,617
1,11,25,289,289,FALSE,289
1,11,26,402,402,FALSE,402
1,11,27,298,298,FALSE,298
1,11,28,558,558,FALSE,558
1,11,29,267,267,FALSE,267
1,11,30,232,232,FALSE,232
1,11,31,352,352,FALSE,352
1,11,32,116,116,FALSE,116
1,11,33,3,3,FALSE,3
1,11,34,275,275,FALSE,275
1,11,35,777,777,FALSE,777
1,11,36,21,21,FALSE,21
1,11,37,606,606,FALSE,606
1,11,38,503,503,FALSE,503
1,11,39,193,193,FALSE,193
1,11,40,271,271,FALSE,271
1,11,41,457,457,FALSE,457
1,11,42,7,7,FALSE,7
1,11,43,667,667,FALSE,667
1,11,44,9,9,FALSE,9
1,11,45,845,845,FALSE,845
1,11,46,101,101,FALSE,101
1,11,47,666,666,FALSE,666
1,11,48,76,76,FALSE,76
1,11,49,421,421,FALSE,421
1,11,50,335,335,FALSE,335
1,11,51,157,157,FALSE,157
1,11,52,421,421,FALSE,421
1,11,53,804,804,FALSE,804
1,11,54,438,438,FALSE,438
1,11,55,326,326,FALSE,326
1,11,56,423,423,FALSE,423
1,12,1,Empty_NCTRL,Empty_NCTRL,neg,
1,12,2,129,129,FALSE,129
1,12,3,457,457,FALSE,457
1,12,4,628,628,FALSE,628
1,12,5,539,539,FALSE,539
1,12,6,119,119,FALSE,119
1,12,7,522,522,FALSE,522
1,12,8,150,150,FALSE,150
1,12,9,628,628,FALSE,628
1,12,10,208,208,FALSE,208
1,12,11,796,796,FALSE,796
1,12,12,118,118,FALSE,118
1,12,13,97,97,FALSE,97
1,12,14,539,539,FALSE,539
1,12,15,235,235,FALSE,235
1,12,16,655,655,FALSE,655
1,12,17,795,795,FALSE,795
1,12,18,279,279,FALSE,279
1,12,19,203,203,FALSE,203
1,12,20,159,159,FALSE,159
1,12,21,637,637,FALSE,637
1,12,22,285,285,FALSE,285
1,12,23,120,120,FALSE,120
1,12,24,134,134,FALSE,134
1,12,25,251,251,FALSE,251
1,12,26,327,327,FALSE,327
1,12,27,770,770,FALSE,770
1,12,28,9,9,FALSE,9
1,12,29,142,142,FALSE,142
1,12,30,61,61,FALSE,61
1,12,31,253,253,FALSE,253
1,12,32,58,58,FALSE,58
1,12,33,502,502,FALSE,502
1,12,34,118,118,FALSE,118
1,12,35,771,771,FALSE,771
1,12,36,750,750,FALSE,750
1,12,37,41,41,FALSE,41
1,12,38,217,217,FALSE,217
1,12,39,446,446,FALSE,446
1,12,40,589,589,FALSE,589
1,12,41,677,677,FALSE,677
1,12,42,461,461,FALSE,461
1,12,43,156,156,FALSE,156
1,12,44,166,166,FALSE,166
1,12,45,538,538,FALSE,538
1,12,46,413,413,FALSE,413
1,12,47,835,835,FALSE,835
1,12,48,8,8,FALSE,8
1,12,49,427,427,FALSE,427
1,12,50,366,366,FALSE,366
1,12,51,94,94,FALSE,94
1,12,52,467,467,FALSE,467
1,12,53,477,477,FALSE,477
1,12,54,150,150,FALSE,150
1,12,55,351,351,FALSE,351
1,12,56,854,854,FALSE,854
1,13,1,Empty_NCTRL,Empty_NCTRL,neg,
1,13,2,169,169,FALSE,169
1,13,3,655,655,FALSE,655
1,13,4,712,712,FALSE,712
1,13,5,125,125,FALSE,125
1,13,6,331,331,FALSE,331
1,13,7,760,760,FALSE,760
1,13,8,33,33,FALSE,33
1,13,9,324,324,FALSE,324
1,13,10,864,864,FALSE,864
1,13,11,521,521,FALSE,521
1,13,12,178,178,FALSE,178
1,13,13,289,289,FALSE,289
1,13,14,473,473,FALSE,473
1,13,15,111,111,FALSE,111
1,13,16,19,19,FALSE,19
1,13,17,709,709,FALSE,709
1,13,18,4,4,FALSE,4
1,13,19,300,300,FALSE,300
1,13,20,61,61,FALSE,61
1,13,21,866,866,FALSE,866
1,13,22,595,595,FALSE,595
1,13,23,186,186,FALSE,186
1,13,24,155,155,FALSE,155
1,13,25,759,759,FALSE,759
1,13,26,487,487,FALSE,487
1,13,27,167,167,FALSE,167
1,13,28,274,274,FALSE,274
1,13,29,250,250,FALSE,250
1,13,30,760,760,FALSE,760
1,13,31,738,738,FALSE,738
1,13,32,93,93,FALSE,93
1,13,33,45,45,FALSE,45
1,13,34,735,735,FALSE,735
1,13,35,822,822,FALSE,822
1,13,36,264,264,FALSE,264
1,13,37,436,436,FALSE,436
1,13,38,603,603,FALSE,603
1,13,39,661,661,FALSE,661
1,13,40,233,233,FALSE,233
1,13,41,348,348,FALSE,348
1,13,42,692,692,FALSE,692
1,13,43,27,27,FALSE,27
1,13,44,448,448,FALSE,448
1,13,45,376,376,FALSE,376
1,13,46,197,197,FALSE,197
1,13,47,287,287,FALSE,287
1,13,48,364,364,FALSE,364
