1,2,3,4,5,6,7,8,Buffer1,Buffer2,Blank1,Blank2
0.818179216,0.926113819,0.89741657,0.920489934,0.927359757,1.014336526,0.930239573,1.087359554,0.896370938,0.901394392,1,1
0.809582931,0.935373942,0.897285647,0.926430724,0.923756424,0.990395033,0.928143813,1.061954534,0.883270881,0.916215498,1,1
0.837837134,0.91716143,0.894508461,0.953188499,0.92472711,1.035428135,0.924736278,1.080727895,0.906646237,0.922856901,1,1
0.807367165,0.974960298,0.876671016,0.945809855,0.926264072,0.999818238,0.930048544,1.098442297,0.883323498,0.910119091,1,1
0.826580203,0.955339605,0.904473476,0.93641257,0.92535086,1.023853272,0.940095559,1.106377797,0.893928458,0.926895975,1,1
0.782441199,0.912152346,0.895899669,0.919714484,0.92758608,0.971963505,0.93257633,1.075247228,0.904448423,0.918055224,1,1
0.793484063,0.958352865,0.870451844,0.940416491,0.925349156,1.005322564,0.956229885,1.126707007,0.897275118,0.932576832,1,1
0.796853807,0.911015626,0.862920787,0.912166941,0.896598289,0.961571727,0.916586739,1.079152811,0.874957722,0.91134313,1,1
0.804708673,0.885674846,0.878038966,0.946911274,0.911130846,0.972540464,0.941402756,1.04201174,0.895484924,0.895029937,1,1
0.815158361,0.931200321,0.870927862,0.959372337,0.906173281,0.979993789,0.943111544,1.045254856,0.874798903,0.914312105,1,1
0.842219648,0.942529307,0.890219643,0.925146772,0.912511191,0.965428379,0.961229757,1.052104193,0.892234742,0.912168925,1,1
0.872873831,1.036525421,1.044664299,1.041111049,1.068770607,1.117223681,1.038211489,1.173681824,1.080221023,0.959046203,1,1
0.789394415,1.02891989,1.093507335,0.956448771,1.174902579,1.126242105,1.095491537,1.164358073,1.153474294,0.972844473,1,1
0.860699532,1.151414625,1.146354162,1.090985009,1.159113874,1.153788516,1.145773396,1.282373096,1.15063458,1.028391419,1,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.453670208,0.539711031,0.668268279,0.762271053,0.950384036,0.892168158,0.891168534,0.977707166,0.89184906,0.830603338,1,1
0.674731919,0.638196511,0.600189647,0.805748826,0.978171494,0.954232569,0.959542563,1.040211426,0.945899624,0.897463636,1,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.76553877,1.036179932,0.963656637,0.992834423,1.014391564,1.114179115,1.11769847,1.32060629,1.010344496,0.993016681,1,1
0.763482747,1.066916652,0.968951381,1.045810625,1.00706277,1.140703124,1.124260114,1.511626222,0.965682873,1.024814867,1,1
0.705500461,0.999210564,0.883317228,1.047383452,0.979404569,1.078669584,1.012401889,1.220491432,0.981212036,0.994223403,1,1
0.834902174,0.92841857,0.92051121,0.968518757,0.945767507,1.007289856,1.121395764,1.128230065,0.951795994,0.972212836,1,1
0.990872323,1.32253457,1.130506391,1.287996229,1.082953926,1.398875338,1.155402325,1.41470629,1.163419097,1.246126624,1,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.826289247,1.137860524,1.135467783,1.132770719,1.170635952,1.119819922,1.208563278,1.237211396,1.134292307,0.96979336,1,1
0.963144143,1.138232575,1.038461892,1.078321117,1.041680455,1.06390071,1.040438298,1.16429501,1.050387544,0.973657057,1,1
0.823887917,1.153890405,1.150053223,1.115415573,1.162622373,1.125393259,1.122385626,1.232851325,1.117334397,1.029186532,1,1
0.784205713,1.074196716,1.056096699,1.064301873,1.090830684,1.103087536,1.103972858,1.210495096,1.098030731,0.967557199,1,1
0.650046101,0.679591049,0.80592093,0.822374301,0.940000112,0.923483345,0.968154361,0.963761158,0.937127323,0.846109995,1,1
0.430157909,0.609225138,0.670736909,0.785153755,0.83293214,0.895026404,0.87574831,0.969769716,0.827041681,0.833144161,1,1
0.442920037,0.555604337,0.680095274,0.766696386,0.871178863,0.889978468,0.882093436,0.990653742,0.85156037,0.860531667,1,1
0.318438781,0.532493656,0.526090457,0.802575739,0.797918725,0.938010572,0.880998384,1.058702789,0.81653146,0.893450451,1,1
0.672355356,0.574787473,0.770897482,0.755104245,0.926861267,0.937188191,0.941197578,0.980673879,0.883407848,0.855903428,1,1
0.658270229,0.69542783,0.826381995,0.840325085,0.916466175,0.903830604,0.903930459,0.989219044,0.923898307,0.870282979,1,1
0.337707121,0.442350787,0.522466824,0.739281409,0.872040465,0.972949866,0.893982052,1.081362509,0.866940893,0.893098016,1,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.652313097,0.965361804,0.945037708,0.974139634,0.985229017,1.165580925,1.055417782,1.295112571,0.97058583,0.972326127,1,1
0.814734448,1.167518821,1.029531822,1.123030435,1.04754824,1.149837863,1.124005981,1.331113317,1.068006663,1.05579398,1,1
0.79197793,1.051380725,1.039673549,1.047551941,1.059069823,1.236533966,1.117873253,1.299087362,1.013477471,0.964431175,1,1
0.67630914,0.829100531,0.746714126,0.917844893,0.76311469,0.923471534,0.996949373,1.041252708,0.803262209,0.848618254,1,1
0.737308798,0.818439919,0.798256554,0.897766798,0.884732514,0.946822398,0.991632516,1.046876665,0.926701753,0.928932329,1,1
0.780328354,0.911682517,0.819671543,0.995762182,0.886758289,0.972417074,1.077197691,1.153710937,0.929892447,0.940940945,1,1
0.860219256,1.156292752,1.073026237,1.107061564,1.10224825,1.203103775,1.063946396,1.241726879,1.09037973,0.982349217,1,1
0.847138779,1.150029051,1.065319072,1.132375557,1.078929919,1.138653509,1.072062922,1.213621564,1.033070647,1.007731407,1,1
0.91194646,1.191805834,1.096680248,1.111744513,1.124807511,1.228703271,1.158785656,1.362952137,1.138255264,1.095510277,1,1
0.799533643,1.130797436,1.109111023,1.113525006,1.145081658,1.132059788,1.159756551,1.196816737,1.063663444,0.97695596,1,1
0.942187957,1.070230157,1.009633479,1.047599295,1.019423726,1.061509976,1.054658441,1.174694858,1.003956259,0.997142079,1,1
0.771039351,1.084862903,1.065704999,1.056366009,1.095745242,1.118159747,1.079281149,1.195531302,1.063015524,1.00716907,1,1
0.578181726,0.871960011,0.803183384,0.944129687,0.901160721,1.000299102,0.917659899,1.08738797,0.900831553,0.906695193,1,1
0.372819736,0.544317042,0.625652144,0.756126331,0.810613052,0.893216695,0.83299831,0.980089927,0.788236081,0.785330976,1,1
0.359275202,0.527704496,0.554838435,0.75036212,0.720776887,0.864115746,0.874875313,0.978052007,0.762431538,0.804359202,1,1
0.30347592,0.507732637,0.492947895,0.769176387,0.719121032,0.893761052,0.813883091,1.018566978,0.838445301,0.831427047,1,1
0.362370855,0.502781422,0.530439398,0.719601596,0.736082285,0.859907386,0.91384383,0.96865786,0.739079018,0.79330787,1,1
0.274028943,0.3887446,0.507938719,0.717199436,0.818432959,0.899613152,0.931550123,1.059181029,0.866329118,0.829917653,1,1
0.297795,0.436028342,0.541690311,0.781555109,0.881564517,1.012638831,0.977502537,1.169645618,0.912266853,0.927223566,1,1
0.355080373,0.455002047,0.580564432,0.766552149,0.863760817,0.949505738,0.888522961,1.06441118,0.859342441,0.862648987,1,1
0.446139444,0.600654384,0.700082486,0.825359994,0.948427288,0.995631972,0.913087277,1.073364011,0.956064688,0.93816333,1,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.767658209,0.967634617,0.976217349,1.032925094,1.102568808,1.243916611,1.087561332,1.175532591,1.064333018,0.98326333,1,1
0.755457033,1.056745332,0.92271417,1.080806911,0.959122772,1.190656697,1.056448069,1.311463,0.988517672,1.088873896,1,1
0.762981674,1.087689945,1.05760105,1.094998043,1.075785514,1.237805151,1.058949665,1.255524285,1.036581565,1.076302537,1,1
0.67702324,0.792505819,0.750129591,0.913687462,0.764286038,0.906626474,0.946671299,1.042658358,0.811730203,0.903616052,1,1
0.680646137,0.825375353,0.754798395,0.838308637,0.778772493,0.927444986,0.913108423,1.078842697,0.785706225,0.824805748,1,1
0.776005461,0.860725847,0.862181641,0.933419801,0.820400782,0.936607124,1.013679582,1.001360509,0.809750822,0.881943613,1,1
0.866538276,0.926812033,0.893558278,0.981171843,0.992469056,1.043179879,1.045454687,1.125114173,0.958708799,0.990326116,1,1
0.823708318,0.998116158,0.971423841,1.061297426,1.024683226,1.103549837,1.079318105,1.231431777,1.003601792,1.053119899,1,1
0.886497883,1.145265693,1.055176361,1.086997268,1.065037135,1.152613574,1.093972887,1.283061049,0.986319913,1.041994039,1,1
0.943011961,1.116175463,1.073614482,1.085471717,1.134440441,1.196012826,1.10611974,1.254785724,1.089129076,1.078487834,1,1
0.992813874,1.072989273,1.054808309,1.019219405,1.091691595,1.116003478,1.107007332,1.226702976,1.076355891,1.013601199,1,1
0.617746253,0.901588626,0.855583396,0.947497295,0.939623273,1.080593749,0.959694421,1.286254507,0.911749204,0.934854261,1,1
0.580076415,0.787140592,0.759861077,0.86125892,0.874549769,0.961702963,0.92033533,1.057868758,0.890874561,0.854684803,1,1
0.419301035,0.587089459,0.586116655,0.758875313,0.771030655,0.861926649,0.864915775,0.974611946,0.793267051,0.817219027,1,1
0.501053494,0.592654955,0.605597399,0.721697316,0.703556672,0.775322875,0.867521643,0.895642192,0.706675667,0.757304138,1,1
0.386269399,0.510351859,0.598106093,0.768919941,0.798792739,0.922877225,0.95112421,1.033788167,0.750617511,0.823267505,1,1
0.483092496,0.69431984,0.654087205,0.819233275,0.766261857,0.874644373,0.865958305,1.027639783,0.774029244,0.858628231,1,1
0.40288465,0.596052247,0.595725624,0.785261429,0.796793573,0.929811343,0.895674391,1.078923505,0.811190166,0.891794004,1,1
0.293745589,0.427132631,0.531167436,0.757617884,0.86152834,1.079251008,0.932683674,1.159930874,0.895633311,0.9097076,1,1
0.306342171,0.452732269,0.539139962,0.795154686,0.865498946,0.993649337,0.930639784,1.2292857,0.919466662,0.89962641,1,1
0.285809622,0.463664978,0.576791066,0.745578419,0.841816228,0.96058533,0.876946867,1.050698426,0.819053484,0.837868634,1,1
0.311333898,0.513092029,0.560137005,0.753447205,0.767720217,0.958169344,0.886195844,1.094697355,0.817905915,0.856822073,1,1
0.357461386,0.483324336,0.548767875,0.67337689,0.778372142,0.892752716,0.889958916,0.995501303,0.777714324,0.728508902,1,1
0.408858476,0.645562121,0.591803249,0.770494228,0.739075833,0.92327609,0.880838152,1.033793793,0.788462573,0.814800505,1,1
0.77554023,1.070313203,0.944319423,1.087220685,0.999196314,1.189570116,1.030860296,1.309663506,0.930315447,1.084641541,1,1
0.75978958,1.054724656,0.92969682,1.061895373,0.968014238,1.170333052,1.06850297,1.309262859,0.944857727,1.059773872,1,1
0.672734949,0.793242507,0.686825425,0.836791654,0.818840277,0.926126463,0.962905105,1.064825344,0.847644049,0.878305732,1,1
0.734805968,0.912968234,0.790151128,0.856756845,0.8514643,0.957142742,0.951052697,1.181058585,0.863208505,0.908365852,1,1
0.778026832,0.873483195,0.801049176,0.843721999,0.867536304,0.965158746,0.96225629,1.102975634,0.861045738,0.864216519,1,1
0.676555887,0.807138359,0.738533234,0.852542499,0.790721149,0.892298354,1.002356461,1.023008079,0.828230352,0.869327124,1,1
0.802534976,0.937517743,0.919786121,0.987868439,0.909603652,1.00827595,1.034584898,1.103401817,0.914862636,0.9650399,1,1
0.881232059,0.939591142,0.931140335,1.030814722,0.950292324,1.007270358,1.039926522,1.13772158,1.0057465,0.977534185,1,1
0.951746851,1.115484958,1.014357258,1.099598661,1.038432758,1.137538945,1.094254889,1.251715258,1.073638949,1.035140009,1,1
0.823485043,1.014440973,0.892945136,0.949930574,0.934070229,1.036023777,0.97561723,1.110744138,0.944382268,0.944601444,1,1
0.57113534,0.803909485,0.774902843,0.893550243,0.878810838,0.991446643,0.944908876,1.086298993,0.897004633,0.895845735,1,1
0.611995351,0.760850402,0.726523973,0.836449202,0.82623615,0.923642769,0.894070818,1.046205181,0.814133641,0.853372817,1,1
0.481894346,0.631139116,0.638355973,0.765591519,0.73137081,0.8160071,0.816979581,0.932881606,0.754703262,0.786510506,1,1
0.491968023,0.610667101,0.586513144,0.741531335,0.699403982,0.805019681,0.85573372,0.911343041,0.724815144,0.783352757,1,1
0.477014884,0.632133882,0.602877335,0.774416865,0.735776078,0.872983569,0.877059241,0.982523701,0.752672176,0.81220202,1,1
0.600648229,0.724372817,0.704950733,0.807190726,0.773827479,0.885142454,0.852843273,1.02231126,0.767252109,0.830220821,1,1
0.42637826,0.622263056,0.603390101,0.802211557,0.793585377,0.94177335,0.949878163,1.100252953,0.804227046,0.882428671,1,1
0.319497687,0.468437844,0.563849354,0.776753127,0.850734911,0.947924514,0.977561215,1.118294908,0.873615885,0.882369292,1,1
0.349067499,0.474889125,0.591726923,0.771237996,0.824889478,0.934249989,0.966155942,1.044988734,0.826415826,0.871597033,1,1
0.334041548,0.484933119,0.548775921,0.753902683,0.75982254,0.898975718,0.903923744,1.126896905,0.771966464,0.846962734,1,1
0.374808023,0.511244922,0.527381321,0.683760219,0.651571106,0.784371206,0.832592384,0.902163537,0.67888209,0.751778001,1,1
0.507558244,0.688866837,0.673284053,0.85785548,0.766877562,1.003750574,0.883478149,1.068070209,0.781901004,0.878770288,1,1
0.60562394,0.925937306,0.762333125,1.028564508,0.842796947,1.079171747,0.929957678,1.223859331,0.882006123,1.004354782,1,1
0.753115148,1.091762723,0.892894237,1.097693236,0.947549156,1.160027551,1.068038702,1.32367361,1.005718846,1.058067256,1,1
0.714314929,0.892701026,0.794488404,0.931395106,0.84073969,0.983386013,0.973077216,1.117601656,0.87566636,0.917770088,1,1
0.643498467,0.822374264,0.728122215,0.845082462,0.764705738,0.919023903,0.873302885,1.08811074,0.788630135,0.858649074,1,1
0.703504727,0.846675073,0.751945784,0.821849796,0.801045276,0.91278873,0.951082114,1.084343026,0.813866688,0.807267955,1,1
0.703290833,0.880182204,0.778550244,0.875997418,0.80393011,0.997998086,0.939979566,1.098881053,0.793904626,0.902710712,1,1
0.743324518,0.836212407,0.800420475,0.864338,0.887684261,0.980066816,0.982029076,1.087735302,0.892352141,0.917266451,1,1
0.838383528,0.925231996,0.860520082,0.952659657,0.929009768,0.993039933,1.047138204,1.131900084,0.918646769,0.951876943,1,1
0.882252089,0.98125095,0.927062268,1.01804715,0.953143437,1.025245468,1.080365124,1.148905635,0.949813897,0.996945949,1,1
0.760966605,0.920730406,0.841152148,0.962311819,0.912509432,0.984653135,0.962003867,1.087120338,0.958236021,0.906272869,1,1
0.703044888,0.740315702,0.752655504,0.84690881,0.856165838,0.934667817,0.924221043,1.067173048,0.827436889,0.849104346,1,1
0.648047919,0.736478798,0.763517869,0.813234621,0.854475926,0.922052283,0.904676246,1.01600377,0.834968038,0.849747061,1,1
0.545530029,0.704139309,0.701410168,0.822938216,0.803857022,0.895455633,0.861251613,1.021874147,0.826184404,0.839935114,1,1
0.587053429,0.716400633,0.705179642,0.786522966,0.768797807,0.862591054,0.903613432,0.988794609,0.765309026,0.784700864,1,1
0.565390422,0.728169895,0.668347164,0.790470356,0.75377817,0.871105763,0.858031438,0.991785271,0.7891677,0.831500144,1,1
0.597465761,0.751992687,0.70307075,0.818101295,0.780837935,0.897777554,0.843008299,0.991038015,0.782560719,0.861251431,1,1
0.475896134,0.598160857,0.602711637,0.735640118,0.747587744,0.8479825,0.889604327,0.927594174,0.773477455,0.815492266,1,1
0.379745993,0.530244499,0.605177802,0.789488763,0.787479158,0.930829136,0.928833585,0.997736111,0.779311915,0.874276444,1,1
0.450791627,0.587757043,0.600597576,0.784770297,0.722892731,0.873728658,0.864961344,0.941487224,0.775011404,0.835136778,1,1
0.493630452,0.624887773,0.644673888,0.762933446,0.725809593,0.86412476,0.842841475,0.942058325,0.743674648,0.797358346,1,1
0.556628436,0.733698493,0.671905993,0.796684509,0.738426495,0.904579264,0.835787678,1.006770618,0.772530759,0.832227728,1,1
0.654833941,0.845327669,0.805514705,0.91146723,0.876814652,1.013094125,0.959966512,1.093999829,0.869373923,0.91808439,1,1
0.632837472,0.90288763,0.813055951,0.990398272,0.908933894,1.090398914,0.964108562,1.16793778,0.875109447,0.981906625,1,1
0.711014221,0.848904799,0.759312752,0.894848097,0.864927653,0.976538055,0.956142073,1.092274904,0.859652646,0.926733425,1,1
0.772744038,0.892354474,0.836901534,0.921478997,0.898479797,0.978684842,0.97267913,1.134901416,0.906562039,0.90954999,1,1
0.716871695,0.866068495,0.771826696,0.825251355,0.837319992,0.931144489,0.898107037,1.080537421,0.862699846,0.895866334,1,1
0.641816068,0.831555827,0.717613389,0.850666996,0.775411138,0.895716591,0.90138794,1.115009566,0.753443391,0.820029977,1,1
0.708405934,0.887565732,0.76519539,0.880662755,0.830006437,0.950828752,0.900023605,1.128860952,0.858730944,0.878393208,1,1
0.815186901,0.890810357,0.824398161,0.883046243,0.861041352,0.967702428,0.985960223,1.132590734,0.910812463,0.888786347,1,1
0.825237382,0.929239447,0.82910818,0.928025078,0.887134144,0.986160385,0.987941563,1.13125001,0.910531427,0.946224248,1,1
0.751713993,0.847831589,0.779983288,0.862800857,0.866008485,0.94829397,0.948404579,1.070147449,0.883977586,0.874605181,1,1
0.666263575,0.73053953,0.760636299,0.821333672,0.86576166,0.901704618,0.903437468,0.975061877,0.839306957,0.82626151,1,1
0.638551924,0.736461542,0.744655726,0.831249115,0.831311488,0.916834232,0.90355257,1.064961781,0.857859698,0.838830236,1,1
0.591029033,0.724457853,0.721922066,0.798166159,0.789990819,0.882821161,0.855197695,0.992662364,0.803496634,0.808577517,1,1
0.66491298,0.817476168,0.77262929,0.835740987,0.822816194,0.934594372,0.898089943,1.031921542,0.829250828,0.858294887,1,1
0.583916005,0.749802915,0.691842458,0.803735079,0.780513326,0.872818031,0.854383672,0.990872195,0.794779525,0.837214254,1,1
0.618628938,0.793986283,0.733913421,0.812284431,0.798496679,0.896646899,0.899926975,1.00834846,0.829491956,0.845758655,1,1
0.557576076,0.633662866,0.677193685,0.774175017,0.763887379,0.84297576,0.891277898,0.923259177,0.772438836,0.806589984,1,1
0.510685556,0.622789122,0.62998551,0.793643981,0.747470624,0.881511845,0.838082689,0.945974395,0.778242303,0.850683892,1,1
0.632884939,0.713542262,0.709843633,0.794589782,0.762687347,0.876454002,0.878690378,0.960061853,0.747362335,0.812597241,1,1
0.642901064,0.790427546,0.761084803,0.832447421,0.819102331,0.906815564,0.888048768,1.02617237,0.812376809,0.83493188,1,1
0.643290943,0.821595597,0.793600136,0.860307355,0.838258984,0.953101863,0.900699063,1.071857872,0.824420309,0.842331085,1,1
0.621799889,0.81538245,0.7331479,0.859514264,0.811817619,0.95655165,0.897206581,1.074433037,0.826587644,0.88764945,1,1
0.712819683,0.884438284,0.833933228,0.91915312,0.908006868,1.040733869,0.990869604,1.128485231,0.879292602,0.93467196,1,1
0.742724363,0.8959847,0.824595416,0.873439988,0.879650251,0.971735675,0.934092519,1.085519133,0.887898933,0.910805499,1,1
0.733511261,0.882360815,0.814082725,0.892219124,0.849385848,0.968233983,0.948000229,1.091292301,0.880625254,0.88054206,1,1
0.681757779,0.80672386,0.746431696,0.829735371,0.811247369,0.914126302,0.902670364,1.030290851,0.807967995,0.875545744,1,1
0.760659187,0.843700715,0.820973926,0.881567586,0.850177165,0.973636765,0.964381335,1.14463012,0.8743491,0.903912745,1,1
0.826254155,0.933295303,0.886282525,0.902045992,0.939611525,1.019887906,1.005783046,1.219624416,0.935185674,0.90932226,1,1
0.826932206,0.960745044,0.867291167,0.92030542,0.908660619,1.023501065,0.997024783,1.176757094,0.921534006,0.916222627,1,1
0.711872925,0.790231858,0.793614112,0.842551019,0.892173689,0.944151799,0.958565061,1.091122469,0.88046421,0.846880172,1,1
0.647039191,0.711884994,0.734302222,0.800395312,0.847509295,0.900523805,0.924547132,1.070793597,0.835815678,0.804735057,1,1
0.625219002,0.741025259,0.779873059,0.840503683,0.880264792,0.936502449,0.940360452,1.09435269,0.868321021,0.845753098,1,1
0.672482591,0.78795617,0.792665131,0.832584912,0.861010869,0.925387865,0.901477638,1.0679225,0.839181026,0.844138498,1,1
0.661549051,0.785149426,0.733464058,0.816197119,0.797383578,0.891702491,0.859187111,1.018866699,0.814154342,0.818269754,1,1
0.615248936,0.768291086,0.736318199,0.847589785,0.813547541,0.927000963,0.885446208,1.017084302,0.80284016,0.865119772,1,1
0.690300002,0.796700169,0.765505481,0.810678472,0.827791567,0.898975384,0.893986344,1.016331159,0.813160057,0.841812684,1,1
0.68301545,0.770071977,0.762102633,0.82882286,0.838296472,0.918210422,0.89670022,1.06474095,0.797657738,0.824849775,1,1
0.642788873,0.733573995,0.714698234,0.769316982,0.775565234,0.848573496,0.866979928,0.933301572,0.780110659,0.78996796,1,1
0.708894553,0.84175207,0.806636328,0.870366275,0.846812123,0.929069174,0.878388851,1.068799064,0.83017556,0.838676105,1,1
0.719045009,0.858426005,0.823673461,0.878921537,0.877952488,0.987022961,0.921633699,1.133968076,0.87481912,0.86134919,1,1
0.692391312,0.853215693,0.791384429,0.892948812,0.84320195,0.96897296,0.899922163,1.08012556,0.855899633,0.876693396,1,1
0.698211332,0.863435199,0.810346099,0.862524641,0.85310739,0.944623575,0.882706616,1.076433539,0.846357053,0.87218013,1,1
0.766263977,0.896775718,0.859293294,0.898592309,0.889353772,1.032693389,0.931411471,1.112522678,0.858017467,0.895807624,1,1
0.758156208,0.889448145,0.828091348,0.886542504,0.872525578,0.944136411,0.950865568,1.089053467,0.849132171,0.86745771,1,1
0.736948944,0.83451371,0.795297603,0.855227012,0.858196627,0.922526227,0.928160121,1.059907841,0.897104587,0.861534174,1,1
0.78060441,0.922672628,0.835323654,0.892765225,0.874892978,0.98103435,0.94097836,1.172656999,0.868401001,0.876534243,1,1
0.83520861,0.897708868,0.858508345,0.886102451,0.866172532,1.006184275,0.968789271,1.062660799,0.881952076,0.860952682,1,1
0.819129619,0.976075192,0.894716705,0.933975108,0.913339976,1.06394901,0.987310518,1.206051528,0.91999225,0.945291085,1,1
0.740970248,0.780877489,0.795030805,0.846998965,0.890828144,0.935025119,0.963272448,1.155831583,0.890944896,0.858862261,1,1
0.675372519,0.728999699,0.795571355,0.791789652,0.902229255,0.935592639,0.945660335,1.032660395,0.873448937,0.820351758,1,1
0.693852915,0.77734578,0.8001168,0.836040214,0.898910763,0.954023157,0.940795297,1.099947432,0.870432721,0.851398616,1,1
0.66928966,0.764701106,0.765830672,0.819382439,0.83133052,0.9023874,0.895254813,1.052992482,0.827925228,0.814869727,1,1
0.713959485,0.789944041,0.791101038,0.820288921,0.833637696,0.893090616,0.901368607,1.014670306,0.843931584,0.81261772,1,1
0.686829243,0.769443884,0.758017599,0.83379179,0.80608669,0.921165867,0.892782567,0.996772515,0.79373694,0.835853838,1,1
0.706765084,0.804556974,0.787324174,0.830765198,0.838028575,0.913334006,0.886886761,1.04807349,0.828867831,0.827513236,1,1
0.743941392,0.833639535,0.814821178,0.828964991,0.856591034,0.931273618,0.88848705,1.075972281,0.837269644,0.825129496,1,1
0.73642962,0.847857966,0.834138683,0.833859927,0.858158644,0.952242663,0.899152984,1.06815277,0.834727505,0.846557603,1,1
0.77785361,0.964308671,0.858823154,0.897627462,0.898137532,1.006505401,0.924322036,1.20143087,0.873483345,0.883855032,1,1
0.728645108,0.879449259,0.830501575,0.877059821,0.875629357,0.952676593,0.898662881,1.076827655,0.859247281,0.869018963,1,1
0.687632947,0.871535819,0.848680955,0.858839901,0.882718551,0.964273502,0.873047916,1.108369173,0.843354294,0.865684508,1,1
0.738507952,0.892139732,0.837197658,0.879118166,0.888184459,1.020856226,0.898135825,1.118626518,0.856233023,0.890525752,1,1
0.717251028,0.861643547,0.809175175,0.873436038,0.854562972,0.949342422,0.893209042,1.065820462,0.868065364,0.89850678,1,1
0.744819291,0.909687681,0.81281988,0.866110541,0.877273658,0.966369568,0.970385948,1.124683681,0.866908453,0.889516423,1,1
0.815291969,0.900649447,0.854517146,0.901373418,0.897605592,0.978365596,0.979013598,1.188728629,0.924150376,0.876375691,1,1
0.815448272,0.94463138,0.88440603,0.908702831,0.943326914,1.082012801,0.981614979,1.200594084,0.915047281,0.934095939,1,1
0.817689893,0.946225408,0.874384506,0.904280822,0.926529763,1.022138924,0.937670451,1.161635148,0.900409876,0.949007515,1,1
0.703537794,0.791506406,0.786266152,0.85422763,0.915781876,1.029964022,0.968522993,1.099561444,0.892473255,0.888859651,1,1
0.694545171,0.781541191,0.826146383,0.85784311,0.902122548,0.957435536,0.921075849,1.119100697,0.875733713,0.851355416,1,1
0.692575401,0.798520237,0.803337992,0.832648264,0.902945109,0.96405185,0.929585513,1.116272817,0.863253737,0.837843535,1,1
0.727868844,0.801837937,0.831656407,0.831029291,0.871226055,0.94464452,0.904919397,1.072249574,0.846632876,0.841752023,1,1
0.757546671,0.794726724,0.811214043,0.806827067,0.864541367,0.926162387,0.904097211,1.005356531,0.82173909,0.828817344,1,1
0.751809046,0.832873588,0.815490039,0.848573441,0.852519768,0.926593057,0.908025099,1.057640076,0.839754833,0.84820753,1,1
0.769926762,0.887925343,0.864973037,0.854644002,0.879786692,0.991854068,0.908491384,1.077879126,0.861614449,0.87254681,1,1
0.786589508,0.878110169,0.881723154,0.853572487,0.928073775,1.022902224,0.947605332,1.140532034,0.901834452,0.884777353,1,1
0.784286773,0.930418014,0.8639011,0.865264167,0.901841181,1.039863209,0.928974787,1.164492182,0.893304733,0.89622247,1,1
0.804796734,0.918582495,0.867237424,0.872997825,0.894152817,0.983246937,0.886391396,1.126862286,0.872235221,0.864227356,1,1
0.760146296,0.903288937,0.878814512,0.900776258,0.936884281,1.059228279,0.90728047,1.123758952,0.898862379,0.914565924,1,1
0.757425626,0.952529619,0.890194649,0.903897991,0.887364871,1.083236646,0.948221273,1.262620316,0.907156121,0.959410333,1,1
0.775351815,0.905372184,0.858876419,0.877871017,0.892055788,0.991764211,0.903428195,1.123163719,0.885661201,0.886333093,1,1
0.730843133,0.870000088,0.839927301,0.874177703,0.874925676,1.000174982,0.940657958,1.12966193,0.863997427,0.858699353,1,1
